datetime,fecha,hora,solar_rad,precipitation,temp_2m,cloud_cover,wind_u,wind_v,pressure,boundary_layer_height,cape,skin_temp,wind_speed
2024-02-11 15:00:00,2024-02-11,15,725.9733333333334,0.1678466796875,,,,,,,,,
2024-02-11 16:00:00,2024-02-11,16,913.1733333333333,0.03337860107421875,,,,,,,,,
2024-02-11 17:00:00,2024-02-11,17,826.2755555555556,0.04673004150390625,,,,,,,,,
2024-02-11 18:00:00,2024-02-11,18,777.3866666666667,0.0324249267578125,,,,,,,,,
2024-02-12 09:00:00,2024-02-12,9,0.0,0.0,,,,,,,,,
2024-02-12 10:00:00,2024-02-12,10,0.017777777777777778,0.0,,,,,,,,,
2024-02-12 11:00:00,2024-02-12,11,75.87555555555555,0.0,,,,,,,,,
2024-02-12 12:00:00,2024-02-12,12,276.05333333333334,0.0,,,,,,,,,
2024-02-12 13:00:00,2024-02-12,13,463.32444444444445,0.0,,,,,,,,,
2024-02-12 14:00:00,2024-02-12,14,647.5555555555555,0.0,,,,,,,,,
2024-02-12 15:00:00,2024-02-12,15,782.2577777777777,0.0,,,,,,,,,
2024-02-12 16:00:00,2024-02-12,16,852.6755555555555,0.0400543212890625,,,,,,,,,
2024-02-12 17:00:00,2024-02-12,17,599.5377777777778,0.7200241088867188,,,,,,,,,
2024-02-12 18:00:00,2024-02-12,18,399.00444444444446,5.081653594970703,,,,,,,,,
2024-02-13 09:00:00,2024-02-13,9,0.0,0.0,,,,,,,,,
2024-02-13 10:00:00,2024-02-13,10,0.0,0.0,,,,,,,,,
2024-02-13 11:00:00,2024-02-13,11,69.81333333333333,0.0,,,,,,,,,
2024-02-13 12:00:00,2024-02-13,12,248.67555555555555,0.0,,,,,,,,,
2024-02-13 13:00:00,2024-02-13,13,401.0133333333333,0.0,,,,,,,,,
2024-02-13 14:00:00,2024-02-13,14,551.8755555555556,0.0,,,,,,,,,
2024-02-13 15:00:00,2024-02-13,15,739.1644444444445,0.0,,,,,,,,,
2024-02-13 16:00:00,2024-02-13,16,855.04,0.0,,,,,,,,,
2024-02-13 17:00:00,2024-02-13,17,932.9955555555556,0.0,,,,,,,,,
2024-02-13 18:00:00,2024-02-13,18,903.4311111111111,0.0,,,,,,,,,
2024-02-14 09:00:00,2024-02-14,9,0.0,0.0,,,,,,,,,
2024-02-14 10:00:00,2024-02-14,10,0.0,0.0,,,,,,,,,
2024-02-14 11:00:00,2024-02-14,11,77.38666666666667,0.0,,,,,,,,,
2024-02-14 12:00:00,2024-02-14,12,294.9688888888889,0.0,,,,,,,,,
2024-02-14 13:00:00,2024-02-14,13,529.6,0.0,,,,,,,,,
2024-02-14 14:00:00,2024-02-14,14,745.0666666666667,0.0,,,,,,,,,
2024-02-14 15:00:00,2024-02-14,15,907.8222222222222,0.0,,,,,,,,,
2024-02-14 16:00:00,2024-02-14,16,1012.5866666666667,0.0,,,,,,,,,
2024-02-14 17:00:00,2024-02-14,17,1047.608888888889,0.0,,,,,,,,,
2024-02-14 18:00:00,2024-02-14,18,1012.16,0.0,,,,,,,,,
2024-02-15 09:00:00,2024-02-15,9,0.0,0.0,,,,,,,,,
2024-02-15 10:00:00,2024-02-15,10,0.0,0.0,,,,,,,,,
